"store","date","total_sales"
"202","2018-03-08 00:00:00","538.61"
"202","2018-03-09 00:00:00","805.76"
"202","2018-03-10 00:00:00","822.36"
"202","2018-03-11 00:00:00","500.03"
"202","2018-03-12 00:00:00","955.98"
"202","2018-04-03 00:00:00","940.39"
"202","2018-04-04 00:00:00","932.68"
"202","2018-04-05 00:00:00","673.60"
"202","2018-04-06 00:00:00","65.66"
"202","2018-04-09 00:00:00","345.15"
"202","2019-01-01 00:00:00","79.70"
"202","2019-01-02 00:00:00","426.42"
"202","2019-01-09 00:00:00","1041.66"
"202","2019-01-10 00:00:00","446.54"
"202","2019-01-11 00:00:00","378.11"
"202","2019-01-12 00:00:00","1285.04"
"202","2019-02-01 00:00:00","1356.95"
"202","2019-02-02 00:00:00","888.16"
"202","2019-02-07 00:00:00","154.57"
"202","2019-02-10 00:00:00","774.57"
"202","2019-02-12 00:00:00","29.25"
"202","2019-03-04 00:00:00","561.65"
"202","2019-03-05 00:00:00","887.84"
"202","2019-03-06 00:00:00","1226.98"
"202","2019-03-07 00:00:00","1120.50"
"202","2019-03-08 00:00:00","1205.85"
"202","2019-04-03 00:00:00","1100.24"
"202","2019-04-04 00:00:00","816.63"
"202","2019-04-05 00:00:00","343.59"
"202","2019-04-06 00:00:00","235.60"
"202","2019-04-08 00:00:00","45.64"
"202","2019-05-03 00:00:00","26.59"
"202","2020-01-01 00:00:00","41.55"
"202","2020-01-05 00:00:00","478.02"
"202","2020-01-06 00:00:00","133.79"
"202","2020-01-07 00:00:00","264.57"
"202","2020-01-08 00:00:00","913.03"
"202","2020-01-10 00:00:00","1097.59"
"202","2020-01-11 00:00:00","880.15"
"202","2020-01-12 00:00:00","977.18"
"202","2020-02-03 00:00:00","504.38"
"202","2020-02-04 00:00:00","479.44"
"202","2020-02-05 00:00:00","834.25"
"202","2020-02-06 00:00:00","1067.51"
"202","2020-02-07 00:00:00","1060.60"
"202","2020-02-12 00:00:00","391.53"
"202","2020-03-03 00:00:00","991.49"
"202","2020-03-04 00:00:00","814.33"
"202","2020-03-06 00:00:00","154.98"
"202","2021-01-01 00:00:00","1165.02"
"202","2021-01-02 00:00:00","1302.71"
"202","2021-02-01 00:00:00","201.46"
"202","2021-02-09 00:00:00","258.38"
"202","2021-03-04 00:00:00","505.40"
"202","2021-03-09 00:00:00","1060.53"
"202","2021-03-10 00:00:00","199.45"
"202","2021-03-11 00:00:00","751.08"
"202","2021-04-03 00:00:00","3.14"
"202","2021-04-04 00:00:00","800.28"
"202","2021-04-05 00:00:00","938.24"
"202","2021-04-06 00:00:00","990.90"
"202","2021-04-07 00:00:00","357.50"
"202","2021-04-08 00:00:00","849.72"
"202","2021-04-10 00:00:00","978.15"
"202","2021-04-11 00:00:00","483.20"
"202","2021-04-12 00:00:00","992.87"
"202","2021-05-03 00:00:00","1131.15"
"202","2021-05-05 00:00:00","245.14"
"202","2021-05-06 00:00:00","337.40"
"202","2021-05-07 00:00:00","838.42"
"202","2021-05-08 00:00:00","397.13"
"202","2021-05-10 00:00:00","124.46"
"202","2021-05-12 00:00:00","323.99"
"202","2021-06-03 00:00:00","104.48"
"202","2022-02-01 00:00:00","323.97"
"202","2022-02-02 00:00:00","680.46"
"202","2022-03-01 00:00:00","1072.32"
"202","2022-03-02 00:00:00","596.99"
"202","2022-04-04 00:00:00","897.03"
"202","2022-04-06 00:00:00","1177.55"
"202","2022-04-07 00:00:00","64.67"
"202","2022-05-03 00:00:00","1035.41"
"202","2022-05-04 00:00:00","630.47"
"202","2022-05-05 00:00:00","1226.58"
"202","2022-05-06 00:00:00","148.36"
"202","2022-05-07 00:00:00","866.43"
"202","2022-05-08 00:00:00","460.35"
"202","2022-05-09 00:00:00","497.65"
"202","2022-05-12 00:00:00","187.49"
"202","2022-06-03 00:00:00","361.07"
"202","2022-06-05 00:00:00","98.17"
"202","2022-06-07 00:00:00","256.10"
"202","2022-06-08 00:00:00","947.49"
"202","2022-06-09 00:00:00","871.88"
"202","2022-06-12 00:00:00","1180.14"
"202","2022-07-10 00:00:00","340.30"
"202","2022-07-11 00:00:00","1285.74"
"202","2022-08-10 00:00:00","967.72"
"202","2023-04-08 00:00:00","835.37"
"202","2023-04-09 00:00:00","920.72"
"202","2023-05-01 00:00:00","626.46"
"202","2023-05-02 00:00:00","526.27"
"202","2023-05-06 00:00:00","817.34"
"202","2023-05-07 00:00:00","842.36"
"202","2023-05-08 00:00:00","446.09"
"202","2023-05-09 00:00:00","401.91"
"202","2023-05-10 00:00:00","920.16"
"202","2023-05-11 00:00:00","481.14"
"202","2023-05-12 00:00:00","1097.77"
"202","2023-06-01 00:00:00","535.30"
"202","2023-06-02 00:00:00","907.26"
"202","2023-06-06 00:00:00","533.43"
"202","2023-06-07 00:00:00","501.29"
"202","2023-06-10 00:00:00","425.94"
"202","2023-06-11 00:00:00","796.35"
"202","2023-06-12 00:00:00","202.22"
"202","2023-07-03 00:00:00","178.90"
"202","2023-07-04 00:00:00","54.49"
"202","2023-07-05 00:00:00","1063.34"
"202","2023-08-03 00:00:00","1117.18"
"202","2023-08-04 00:00:00","1093.95"
"202","2023-08-05 00:00:00","101.51"
"202","2023-09-04 00:00:00","121.45"
"222","2014-03-11 00:00:00","985.31"
"222","2014-04-02 00:00:00","278.41"
"222","2014-04-08 00:00:00","946.97"
"222","2014-04-09 00:00:00","759.67"
"222","2014-04-11 00:00:00","374.85"
"222","2014-05-01 00:00:00","197.70"
"222","2014-05-02 00:00:00","1090.49"
"222","2014-05-07 00:00:00","241.54"
"222","2014-05-08 00:00:00","370.50"
"222","2014-05-09 00:00:00","515.75"
"222","2014-05-10 00:00:00","897.13"
"222","2014-05-12 00:00:00","1487.23"
"222","2014-06-01 00:00:00","1037.29"
"222","2014-06-03 00:00:00","99.35"
"222","2014-06-04 00:00:00","663.28"
"222","2014-06-06 00:00:00","879.43"
"222","2014-06-07 00:00:00","1010.01"
"222","2014-06-10 00:00:00","435.07"
"222","2014-07-01 00:00:00","94.11"
"222","2014-07-03 00:00:00","1166.18"
"222","2014-07-04 00:00:00","639.54"
"222","2014-07-05 00:00:00","1103.58"
"222","2014-07-06 00:00:00","501.04"
"222","2014-08-03 00:00:00","9.70"
"222","2014-08-05 00:00:00","320.25"
"222","2015-03-01 00:00:00","52.57"
"222","2015-03-02 00:00:00","446.54"
"222","2015-04-01 00:00:00","1167.62"
"222","2015-04-02 00:00:00","948.04"
"222","2015-04-09 00:00:00","1162.99"
"222","2015-04-10 00:00:00","1197.71"
"222","2015-04-11 00:00:00","633.35"
"222","2015-04-12 00:00:00","838.07"
"222","2015-05-06 00:00:00","894.31"
"222","2015-05-07 00:00:00","44.31"
"222","2015-05-08 00:00:00","67.00"
"222","2015-05-09 00:00:00","132.47"
"222","2015-05-10 00:00:00","119.45"
"222","2015-05-11 00:00:00","625.86"
"222","2015-05-12 00:00:00","535.90"
"222","2015-06-03 00:00:00","322.15"
"222","2015-06-04 00:00:00","1294.19"
"222","2015-06-05 00:00:00","496.18"
"222","2015-06-06 00:00:00","342.55"
"222","2015-06-07 00:00:00","1010.12"
"222","2015-06-08 00:00:00","1240.94"
"222","2015-07-03 00:00:00","895.95"
"222","2015-07-05 00:00:00","663.57"
"222","2015-07-07 00:00:00","208.64"
"222","2016-02-06 00:00:00","469.85"
"222","2016-02-07 00:00:00","347.81"
"222","2016-02-08 00:00:00","837.83"
"222","2016-02-09 00:00:00","36.89"
"222","2016-03-01 00:00:00","1223.22"
"222","2016-03-02 00:00:00","236.68"
"222","2016-03-04 00:00:00","1373.80"
"222","2016-03-06 00:00:00","900.59"
"222","2016-03-07 00:00:00","942.47"
"222","2016-03-08 00:00:00","402.45"
"222","2016-03-09 00:00:00","1092.15"
"222","2016-03-11 00:00:00","885.98"
"222","2016-04-01 00:00:00","246.42"
"222","2016-04-02 00:00:00","993.64"
"222","2016-04-03 00:00:00","256.40"
"222","2016-04-05 00:00:00","1209.65"
"222","2016-04-10 00:00:00","1151.94"
"222","2016-04-11 00:00:00","333.50"
"222","2016-04-12 00:00:00","1005.34"
"222","2016-05-03 00:00:00","1133.86"
"222","2016-05-10 00:00:00","176.63"
"222","2016-05-12 00:00:00","272.83"
"222","2017-02-01 00:00:00","532.38"
"222","2017-02-02 00:00:00","797.08"
"222","2017-03-01 00:00:00","516.35"
"222","2017-03-02 00:00:00","613.37"
"222","2017-03-04 00:00:00","334.87"
"222","2017-03-09 00:00:00","1292.61"
"222","2017-03-10 00:00:00","300.63"
"222","2017-03-11 00:00:00","450.20"
"222","2017-04-03 00:00:00","276.17"
"222","2017-04-04 00:00:00","1102.69"
"222","2017-04-05 00:00:00","1258.46"
"222","2017-04-08 00:00:00","893.22"
"222","2017-04-09 00:00:00","175.61"
"222","2017-04-10 00:00:00","1048.29"
"222","2017-04-11 00:00:00","818.40"
"222","2017-04-12 00:00:00","577.43"
"222","2017-05-03 00:00:00","1024.21"
"222","2017-05-05 00:00:00","147.37"
"222","2017-05-06 00:00:00","698.71"
"222","2017-05-07 00:00:00","612.52"
"222","2017-05-08 00:00:00","412.29"
"222","2017-05-12 00:00:00","691.52"
"222","2017-06-06 00:00:00","568.54"
"222","2017-06-07 00:00:00","638.80"
"222","2018-02-01 00:00:00","218.32"
"222","2018-02-02 00:00:00","96.81"
"222","2018-03-01 00:00:00","1149.90"
"222","2018-03-02 00:00:00","976.56"
"222","2018-03-07 00:00:00","171.46"
"222","2018-03-08 00:00:00","619.86"
"222","2018-03-10 00:00:00","69.32"
"222","2018-03-11 00:00:00","960.40"
"222","2018-03-12 00:00:00","434.91"
"222","2018-04-02 00:00:00","134.47"
"222","2018-04-03 00:00:00","328.01"
"222","2018-04-04 00:00:00","286.80"
"222","2018-04-05 00:00:00","574.01"
"222","2018-04-06 00:00:00","1105.35"
"222","2018-04-07 00:00:00","974.54"
"222","2018-04-08 00:00:00","752.65"
"222","2018-04-09 00:00:00","1027.42"
"222","2018-04-10 00:00:00","1161.36"
"222","2018-04-11 00:00:00","415.38"
"222","2018-04-12 00:00:00","899.60"
"222","2018-05-03 00:00:00","983.38"
"222","2018-05-04 00:00:00","1030.31"
"222","2018-05-05 00:00:00","686.79"
"222","2018-05-06 00:00:00","271.84"
"222","2018-05-09 00:00:00","293.19"
"222","2018-05-10 00:00:00","45.36"
"222","2019-01-09 00:00:00","86.88"
"222","2019-01-11 00:00:00","1070.56"
"222","2019-02-01 00:00:00","211.56"
"222","2019-02-02 00:00:00","49.98"
"222","2019-02-09 00:00:00","1101.86"
"222","2019-02-10 00:00:00","305.84"
"222","2019-02-11 00:00:00","216.52"
"222","2019-02-12 00:00:00","1295.30"
"222","2019-03-01 00:00:00","890.98"
"222","2019-03-02 00:00:00","1204.52"
"222","2019-03-07 00:00:00","495.23"
"222","2019-03-10 00:00:00","900.29"
"222","2019-04-02 00:00:00","37.38"
"222","2019-04-04 00:00:00","389.26"
"222","2019-04-05 00:00:00","1034.81"
"222","2019-04-06 00:00:00","1361.96"
"222","2019-04-07 00:00:00","810.19"
"222","2019-04-08 00:00:00","730.65"
"222","2019-05-03 00:00:00","1223.11"
"222","2019-05-04 00:00:00","1034.09"
"222","2019-05-05 00:00:00","142.79"
"222","2019-05-08 00:00:00","439.57"
"222","2020-01-01 00:00:00","1105.95"
"222","2020-01-02 00:00:00","1098.55"
"222","2020-01-08 00:00:00","283.72"
"222","2020-01-09 00:00:00","1138.91"
"222","2020-01-10 00:00:00","207.56"
"222","2020-01-11 00:00:00","95.02"
"222","2020-02-01 00:00:00","140.17"
"222","2020-02-05 00:00:00","397.08"
"222","2020-02-07 00:00:00","326.19"
"222","2020-02-08 00:00:00","990.17"
"222","2020-02-09 00:00:00","21.72"
"222","2020-02-10 00:00:00","981.36"
"222","2020-02-11 00:00:00","1233.00"
"222","2020-02-12 00:00:00","939.20"
"222","2020-03-03 00:00:00","232.34"
"222","2020-03-04 00:00:00","685.42"
"222","2020-03-05 00:00:00","870.39"
"222","2020-03-06 00:00:00","1474.29"
"222","2020-03-07 00:00:00","895.71"
"222","2020-03-10 00:00:00","30.50"
"222","2020-03-11 00:00:00","24.52"
"222","2020-03-12 00:00:00","435.10"
"222","2020-04-03 00:00:00","1170.63"
"222","2020-04-04 00:00:00","690.89"
"222","2021-02-01 00:00:00","1123.60"
"222","2021-02-02 00:00:00","1281.28"
"222","2021-03-01 00:00:00","307.15"
"222","2021-03-02 00:00:00","94.06"
"222","2021-03-09 00:00:00","542.80"
"222","2021-04-04 00:00:00","478.66"
"222","2021-04-09 00:00:00","918.45"
"222","2021-04-11 00:00:00","562.26"
"222","2021-05-04 00:00:00","791.94"
"222","2021-05-05 00:00:00","917.91"
"222","2021-05-06 00:00:00","1129.08"
"222","2021-05-07 00:00:00","118.73"
"222","2021-05-08 00:00:00","1025.58"
"222","2021-05-10 00:00:00","1063.05"
"222","2021-05-11 00:00:00","740.42"
"222","2021-05-12 00:00:00","1233.78"
"222","2021-06-03 00:00:00","812.07"
"222","2021-06-05 00:00:00","369.06"
"222","2021-06-06 00:00:00","136.84"
"222","2021-06-07 00:00:00","1061.99"
"222","2021-06-08 00:00:00","278.93"
"222","2021-06-10 00:00:00","48.49"
"222","2021-06-12 00:00:00","126.50"
"222","2021-07-03 00:00:00","592.93"
"222","2022-03-01 00:00:00","239.24"
"222","2022-03-02 00:00:00","478.33"
"222","2022-04-01 00:00:00","1091.14"
"222","2022-04-02 00:00:00","789.59"
"222","2022-05-04 00:00:00","712.95"
"222","2022-05-06 00:00:00","1130.00"
"222","2022-06-03 00:00:00","1204.61"
"222","2022-06-04 00:00:00","522.23"
"222","2022-06-05 00:00:00","1300.56"
"222","2022-06-07 00:00:00","868.86"
"222","2022-06-08 00:00:00","427.89"
"222","2022-06-09 00:00:00","350.47"
"222","2022-06-12 00:00:00","235.69"
"222","2022-07-03 00:00:00","173.81"
"222","2022-07-07 00:00:00","322.93"
"222","2022-07-08 00:00:00","952.84"
"222","2022-07-09 00:00:00","884.72"
"222","2022-07-11 00:00:00","60.59"
"222","2022-07-12 00:00:00","784.57"
"222","2022-08-10 00:00:00","565.55"
"222","2022-08-11 00:00:00","1290.41"
"222","2022-09-10 00:00:00","774.44"
"222","2023-05-08 00:00:00","678.17"
"222","2023-05-09 00:00:00","856.99"
"222","2023-06-01 00:00:00","551.00"
"222","2023-06-02 00:00:00","718.51"
"222","2023-06-06 00:00:00","906.27"
"222","2023-06-07 00:00:00","884.69"
"222","2023-06-08 00:00:00","538.55"
"222","2023-06-09 00:00:00","551.74"
"222","2023-06-10 00:00:00","700.31"
"222","2023-06-11 00:00:00","700.36"
"222","2023-06-12 00:00:00","948.12"
"222","2023-07-01 00:00:00","685.03"
"222","2023-07-02 00:00:00","611.96"
"222","2023-07-06 00:00:00","337.14"
"222","2023-07-07 00:00:00","491.93"
"222","2023-07-10 00:00:00","654.97"
"222","2023-07-11 00:00:00","692.84"
"222","2023-07-12 00:00:00","198.52"
"222","2023-08-03 00:00:00","80.29"
"222","2023-08-05 00:00:00","935.48"
"222","2023-09-03 00:00:00","1255.43"
"222","2023-09-04 00:00:00","1316.61"
"222","2023-09-05 00:00:00","252.03"
"232","2014-04-11 00:00:00","870.18"
"232","2014-05-02 00:00:00","78.24"
"232","2014-05-08 00:00:00","1104.66"
"232","2014-05-09 00:00:00","737.61"
"232","2014-05-11 00:00:00","444.44"
"232","2014-05-12 00:00:00","8.66"
"232","2014-06-02 00:00:00","1229.80"
"232","2014-06-07 00:00:00","385.16"
"232","2014-06-08 00:00:00","213.85"
"232","2014-06-09 00:00:00","592.07"
"232","2014-06-10 00:00:00","727.01"
"232","2014-06-12 00:00:00","1360.63"
"232","2014-07-01 00:00:00","1237.83"
"232","2014-07-04 00:00:00","679.35"
"232","2014-07-06 00:00:00","1202.95"
"232","2014-07-07 00:00:00","1038.65"
"232","2014-07-10 00:00:00","714.98"
"232","2014-08-03 00:00:00","918.06"
"232","2014-08-04 00:00:00","768.07"
"232","2014-08-05 00:00:00","700.63"
"232","2014-08-06 00:00:00","45.46"
"232","2014-09-03 00:00:00","234.22"
"232","2014-09-05 00:00:00","468.60"
"232","2015-04-02 00:00:00","191.44"
"232","2015-05-01 00:00:00","1231.58"
"232","2015-05-02 00:00:00","1068.72"
"232","2015-05-09 00:00:00","1326.13"
"232","2015-05-10 00:00:00","876.51"
"232","2015-05-11 00:00:00","592.19"
"232","2015-05-12 00:00:00","767.59"
"232","2015-06-01 00:00:00","163.61"
"232","2015-06-04 00:00:00","36.02"
"232","2015-06-06 00:00:00","1080.67"
"232","2015-06-08 00:00:00","42.33"
"232","2015-06-10 00:00:00","519.81"
"232","2015-06-11 00:00:00","728.44"
"232","2015-06-12 00:00:00","373.92"
"232","2015-07-03 00:00:00","142.44"
"232","2015-07-04 00:00:00","1145.52"
"232","2015-07-05 00:00:00","521.03"
"232","2015-07-06 00:00:00","391.41"
"232","2015-07-07 00:00:00","924.11"
"232","2015-07-08 00:00:00","1172.58"
"232","2015-08-03 00:00:00","1199.73"
"232","2015-08-05 00:00:00","719.48"
"232","2015-08-07 00:00:00","243.30"
"232","2015-08-08 00:00:00","53.88"
"232","2016-03-06 00:00:00","466.99"
"232","2016-03-07 00:00:00","224.00"
"232","2016-03-08 00:00:00","838.41"
"232","2016-03-09 00:00:00","248.25"
"232","2016-04-01 00:00:00","1117.61"
"232","2016-04-02 00:00:00","501.09"
"232","2016-04-04 00:00:00","1336.46"
"232","2016-04-05 00:00:00","4.84"
"232","2016-04-06 00:00:00","762.86"
"232","2016-04-07 00:00:00","970.42"
"232","2016-04-08 00:00:00","369.29"
"232","2016-04-09 00:00:00","1068.83"
"232","2016-04-11 00:00:00","790.73"
"232","2016-05-01 00:00:00","251.54"
"232","2016-05-02 00:00:00","796.37"
"232","2016-05-03 00:00:00","131.55"
"232","2016-05-04 00:00:00","150.38"
"232","2016-05-05 00:00:00","1370.82"
"232","2016-05-07 00:00:00","71.36"
"232","2016-05-10 00:00:00","1114.52"
"232","2016-05-11 00:00:00","334.24"
"232","2016-05-12 00:00:00","921.32"
"232","2016-06-03 00:00:00","1239.57"
"232","2016-06-12 00:00:00","391.67"
"232","2017-03-01 00:00:00","454.27"
"232","2017-03-02 00:00:00","790.95"
"232","2017-04-01 00:00:00","784.94"
"232","2017-04-02 00:00:00","349.66"
"232","2017-04-04 00:00:00","426.96"
"232","2017-04-09 00:00:00","815.53"
"232","2017-04-10 00:00:00","174.92"
"232","2017-04-11 00:00:00","172.44"
"232","2017-05-03 00:00:00","143.25"
"232","2017-05-04 00:00:00","771.19"
"232","2017-05-05 00:00:00","1345.04"
"232","2017-05-08 00:00:00","952.83"
"232","2017-05-09 00:00:00","289.48"
"232","2017-05-10 00:00:00","1057.09"
"232","2017-05-11 00:00:00","1214.28"
"232","2017-05-12 00:00:00","731.77"
"232","2017-06-03 00:00:00","1090.88"
"232","2017-06-05 00:00:00","63.16"
"232","2017-06-06 00:00:00","488.79"
"232","2017-06-07 00:00:00","1117.53"
"232","2017-06-08 00:00:00","297.96"
"232","2017-06-12 00:00:00","560.11"
"232","2017-07-06 00:00:00","811.31"
"232","2017-07-07 00:00:00","278.04"
"232","2018-03-01 00:00:00","283.38"
"232","2018-04-01 00:00:00","1100.20"
"232","2018-04-02 00:00:00","1062.19"
"232","2018-04-07 00:00:00","444.21"
"232","2018-04-08 00:00:00","282.20"
"232","2018-04-11 00:00:00","955.32"
"232","2018-04-12 00:00:00","316.18"
"232","2018-05-02 00:00:00","108.49"
"232","2018-05-03 00:00:00","343.18"
"232","2018-05-04 00:00:00","253.63"
"232","2018-05-05 00:00:00","534.80"
"232","2018-05-06 00:00:00","1475.87"
"232","2018-05-07 00:00:00","987.80"
"232","2018-05-08 00:00:00","971.20"
"232","2018-05-09 00:00:00","585.41"
"232","2018-05-10 00:00:00","957.30"
"232","2018-05-11 00:00:00","401.94"
"232","2018-05-12 00:00:00","1014.26"
"232","2018-06-03 00:00:00","1087.57"
"232","2018-06-04 00:00:00","1035.73"
"232","2018-06-05 00:00:00","534.12"
"232","2018-06-09 00:00:00","755.78"
"232","2018-06-10 00:00:00","198.54"
"232","2018-06-12 00:00:00","11.10"
"232","2019-02-11 00:00:00","859.44"
"232","2019-02-12 00:00:00","234.28"
"232","2019-03-01 00:00:00","173.53"
"232","2019-03-09 00:00:00","1308.12"
"232","2019-03-10 00:00:00","76.57"
"232","2019-03-11 00:00:00","472.32"
"232","2019-03-12 00:00:00","1198.29"
"232","2019-04-01 00:00:00","936.36"
"232","2019-04-02 00:00:00","1114.02"
"232","2019-04-06 00:00:00","99.04"
"232","2019-04-07 00:00:00","209.18"
"232","2019-04-09 00:00:00","23.69"
"232","2019-04-10 00:00:00","1385.87"
"232","2019-05-01 00:00:00","201.59"
"232","2019-05-02 00:00:00","171.51"
"232","2019-05-04 00:00:00","861.23"
"232","2019-05-05 00:00:00","865.70"
"232","2019-05-06 00:00:00","1158.27"
"232","2019-05-07 00:00:00","944.86"
"232","2019-05-08 00:00:00","1177.07"
"232","2019-06-03 00:00:00","1473.50"
"232","2019-06-04 00:00:00","544.48"
"232","2019-06-05 00:00:00","412.31"
"232","2019-06-07 00:00:00","25.31"
"232","2019-06-08 00:00:00","118.89"
"232","2020-01-02 00:00:00","43.57"
"232","2020-02-01 00:00:00","1122.32"
"232","2020-02-02 00:00:00","1043.95"
"232","2020-02-08 00:00:00","134.61"
"232","2020-02-09 00:00:00","1331.69"
"232","2020-03-01 00:00:00","179.75"
"232","2020-03-02 00:00:00","229.63"
"232","2020-03-05 00:00:00","385.98"
"232","2020-03-06 00:00:00","72.57"
"232","2020-03-07 00:00:00","204.67"
"232","2020-03-08 00:00:00","1082.34"
"232","2020-03-10 00:00:00","1232.52"
"232","2020-03-11 00:00:00","1324.16"
"232","2020-03-12 00:00:00","928.93"
"232","2020-04-04 00:00:00","762.10"
"232","2020-04-05 00:00:00","846.90"
"232","2020-04-06 00:00:00","1125.18"
"232","2020-04-07 00:00:00","1203.99"
"232","2020-04-10 00:00:00","128.93"
"232","2020-04-12 00:00:00","238.15"
"232","2020-05-03 00:00:00","1147.33"
"232","2020-05-04 00:00:00","659.15"
"232","2020-05-05 00:00:00","40.23"
"232","2020-06-03 00:00:00","210.56"
"232","2021-03-01 00:00:00","1168.63"
"232","2021-03-02 00:00:00","1490.90"
"232","2021-04-01 00:00:00","165.84"
"232","2021-04-09 00:00:00","633.27"
"232","2021-05-04 00:00:00","350.17"
"232","2021-05-09 00:00:00","628.14"
"232","2021-05-11 00:00:00","629.30"
"232","2021-06-04 00:00:00","1092.44"
"232","2021-06-05 00:00:00","921.96"
"232","2021-06-06 00:00:00","879.91"
"232","2021-06-07 00:00:00","325.30"
"232","2021-06-08 00:00:00","900.79"
"232","2021-06-10 00:00:00","1070.51"
"232","2021-06-11 00:00:00","603.70"
"232","2021-06-12 00:00:00","903.78"
"232","2021-07-03 00:00:00","806.35"
"232","2021-07-05 00:00:00","249.89"
"232","2021-07-06 00:00:00","421.99"
"232","2021-07-07 00:00:00","923.62"
"232","2021-07-08 00:00:00","283.81"
"232","2021-07-12 00:00:00","516.42"
"232","2021-08-03 00:00:00","491.83"
"232","2022-04-01 00:00:00","75.30"
"232","2022-04-02 00:00:00","595.14"
"232","2022-05-01 00:00:00","1079.81"
"232","2022-05-02 00:00:00","576.86"
"232","2022-05-06 00:00:00","202.51"
"232","2022-06-01 00:00:00","71.88"
"232","2022-06-04 00:00:00","629.55"
"232","2022-06-05 00:00:00","238.99"
"232","2022-06-06 00:00:00","1090.66"
"232","2022-07-03 00:00:00","1301.23"
"232","2022-07-04 00:00:00","750.83"
"232","2022-07-05 00:00:00","890.13"
"232","2022-07-07 00:00:00","979.29"
"232","2022-07-08 00:00:00","406.09"
"232","2022-07-09 00:00:00","461.69"
"232","2022-07-12 00:00:00","188.46"
"232","2022-08-07 00:00:00","279.36"
"232","2022-08-08 00:00:00","914.28"
"232","2022-08-09 00:00:00","724.19"
"232","2022-08-11 00:00:00","133.79"
"232","2022-08-12 00:00:00","993.52"
"232","2022-09-10 00:00:00","602.13"
"232","2022-09-11 00:00:00","1263.61"
"232","2022-10-10 00:00:00","682.26"
"232","2023-06-08 00:00:00","796.99"
"232","2023-06-09 00:00:00","487.33"
"232","2023-07-01 00:00:00","544.08"
"232","2023-07-02 00:00:00","861.08"
"232","2023-07-06 00:00:00","706.01"
"232","2023-07-07 00:00:00","573.78"
"232","2023-07-08 00:00:00","466.93"
"232","2023-07-09 00:00:00","815.13"
"232","2023-07-10 00:00:00","279.52"
"232","2023-07-11 00:00:00","716.61"
"232","2023-07-12 00:00:00","595.37"
"232","2023-08-01 00:00:00","823.23"
"232","2023-08-02 00:00:00","407.07"
"232","2023-08-06 00:00:00","624.41"
"232","2023-08-07 00:00:00","735.79"
"232","2023-08-10 00:00:00","990.82"
"232","2023-08-11 00:00:00","627.56"
"232","2023-08-12 00:00:00","715.51"
"232","2023-09-03 00:00:00","70.05"
"232","2023-09-04 00:00:00","30.48"
"232","2023-09-05 00:00:00","1063.46"
"232","2023-10-03 00:00:00","1034.12"
"232","2023-10-04 00:00:00","1140.51"
"232","2023-10-05 00:00:00","294.91"
"232","2023-11-03 00:00:00","115.23"
"232","2023-11-04 00:00:00","72.75"
"303","2014-05-11 00:00:00","819.37"
"303","2014-06-02 00:00:00","309.32"
"303","2014-06-08 00:00:00","1213.18"
"303","2014-06-09 00:00:00","584.26"
"303","2014-06-11 00:00:00","512.17"
"303","2014-06-12 00:00:00","7.08"
"303","2014-07-01 00:00:00","193.38"
"303","2014-07-02 00:00:00","995.02"
"303","2014-07-07 00:00:00","320.81"
"303","2014-07-09 00:00:00","709.27"
"303","2014-07-10 00:00:00","644.23"
"303","2014-07-12 00:00:00","1226.41"
"303","2014-08-01 00:00:00","981.03"
"303","2014-08-04 00:00:00","488.28"
"303","2014-08-06 00:00:00","1123.43"
"303","2014-08-07 00:00:00","900.74"
"303","2014-08-10 00:00:00","604.55"
"303","2014-09-03 00:00:00","1316.07"
"303","2014-09-04 00:00:00","865.23"
"303","2014-09-05 00:00:00","534.38"
"303","2014-09-06 00:00:00","29.84"
"303","2014-10-05 00:00:00","777.62"
"303","2015-05-02 00:00:00","138.59"
"303","2015-06-01 00:00:00","699.38"
"303","2015-06-02 00:00:00","1204.18"
"303","2015-06-09 00:00:00","1027.68"
"303","2015-06-10 00:00:00","622.42"
"303","2015-06-11 00:00:00","531.95"
"303","2015-06-12 00:00:00","825.91"
"303","2015-07-01 00:00:00","702.43"
"303","2015-07-04 00:00:00","56.58"
"303","2015-07-06 00:00:00","1014.14"
"303","2015-07-09 00:00:00","114.59"
"303","2015-07-10 00:00:00","440.83"
"303","2015-07-11 00:00:00","707.92"
"303","2015-07-12 00:00:00","447.74"
"303","2015-08-03 00:00:00","380.18"
"303","2015-08-04 00:00:00","1081.64"
"303","2015-08-05 00:00:00","482.15"
"303","2015-08-06 00:00:00","463.03"
"303","2015-08-07 00:00:00","962.32"
"303","2015-08-08 00:00:00","1017.51"
"303","2015-09-03 00:00:00","931.66"
"303","2015-09-05 00:00:00","868.79"
"303","2015-09-07 00:00:00","394.75"
"303","2015-09-08 00:00:00","259.62"
"303","2016-04-06 00:00:00","476.30"
"303","2016-04-08 00:00:00","616.84"
"303","2016-04-09 00:00:00","107.92"
"303","2016-05-01 00:00:00","918.42"
"303","2016-05-02 00:00:00","481.19"
"303","2016-05-04 00:00:00","716.72"
"303","2016-05-05 00:00:00","127.51"
"303","2016-05-06 00:00:00","887.05"
"303","2016-05-07 00:00:00","1157.16"
"303","2016-05-08 00:00:00","587.15"
"303","2016-05-09 00:00:00","1076.74"
"303","2016-05-11 00:00:00","1113.63"
"303","2016-06-01 00:00:00","522.43"
"303","2016-06-02 00:00:00","614.06"
